date,store_id,product_id,promotion_id,qty,revenue
2026-01-03,S004,P004,PROMO00,88,2025.76
2026-01-03,S005,P004,PROMO00,66,1519.32
2026-01-03,S001,P005,PROMO00,186,4566.3
2026-01-03,S002,P005,PROMO00,126,3093.3
2026-01-03,S003,P005,PROMO00,78,1914.9
2026-01-03,S004,P005,PROMO00,82,2013.1
2026-01-03,S005,P005,PROMO00,73,1792.15
2026-01-03,S001,P006,PROMO00,214,2822.66
2026-01-03,S002,P006,PROMO00,274,3614.06
2026-01-03,S003,P006,PROMO00,130,1714.7
2026-01-03,S004,P006,PROMO00,133,1754.27
2026-01-03,S005,P006,PROMO00,128,1688.32
2026-01-03,S001,P007,PROMO00,168,4179.84
2026-01-03,S002,P007,PROMO00,188,4677.44
2026-01-03,S003,P007,PROMO00,69,1716.72
2026-01-03,S004,P007,PROMO00,97,2413.36
2026-01-03,S005,P007,PROMO00,60,1492.8
2026-01-03,S001,P008,PROMO00,112,1630.72
2026-01-03,S002,P008,PROMO00,124,1805.44
2026-01-03,S003,P008,PROMO00,70,1019.2
2026-01-03,S004,P008,PROMO00,73,1062.88
2026-01-03,S005,P008,PROMO00,70,1019.2
2026-01-03,S001,P009,PROMO00,64,1616.0
2026-01-03,S002,P009,PROMO00,70,1767.5
2026-01-03,S003,P009,PROMO00,48,1212.0
2026-01-03,S004,P009,PROMO00,40,1010.0
2026-01-03,S005,P009,PROMO00,37,934.25
2026-01-03,S001,P010,PROMO00,81,2850.39
2026-01-03,S002,P010,PROMO00,78,2744.82
2026-01-03,S003,P010,PROMO00,53,1865.07
2026-01-03,S004,P010,PROMO00,42,1477.98
2026-01-03,S005,P010,PROMO00,45,1583.55
2026-01-03,S001,P011,PROMO00,50,2954.0
2026-01-03,S002,P011,PROMO00,56,3308.48
2026-01-03,S003,P011,PROMO00,30,1772.4
2026-01-03,S004,P011,PROMO00,29,1713.32
2026-01-03,S005,P011,PROMO00,27,1595.16
2026-01-03,S001,P012,PROMO00,32,1981.44
2026-01-03,S002,P012,PROMO00,31,1919.52
2026-01-03,S003,P012,PROMO00,17,1052.64
2026-01-03,S004,P012,PROMO00,16,990.72
2026-01-03,S005,P012,PROMO00,11,681.12
2026-01-03,S001,P013,PROMO00,36,3247.2
2026-01-03,S002,P013,PROMO00,42,3788.4
2026-01-03,S003,P013,PROMO00,20,1804.0
2026-01-03,S004,P013,PROMO00,16,1443.2
2026-01-03,S005,P013,PROMO00,16,1443.2
2026-01-03,S001,P014,PROMO00,128,3869.44
2026-01-03,S002,P014,PROMO00,96,2902.08
2026-01-03,S003,P014,PROMO00,50,1511.5
2026-01-03,S004,P014,PROMO00,60,1813.8
2026-01-03,S005,P014,PROMO00,43,1299.89
2026-01-03,S001,P015,PROMO00,72,1497.6
2026-01-03,S002,P015,PROMO00,89,1851.2
2026-01-03,S003,P015,PROMO00,33,686.4
2026-01-03,S004,P015,PROMO00,38,790.4
2026-01-03,S005,P015,PROMO00,40,832.0
2026-01-04,S001,P001,PROMO00,86,1504.14
2026-01-04,S002,P001,PROMO00,77,1346.73
2026-01-04,S003,P001,PROMO00,45,787.05
2026-01-04,S004,P001,PROMO00,49,857.01
2026-01-04,S005,P001,PROMO00,37,647.13
2026-01-04,S001,P002,PROMO00,164,4040.96
2026-01-04,S002,P002,PROMO00,155,3819.2
2026-01-04,S003,P002,PROMO00,84,2069.76
2026-01-04,S004,P002,PROMO00,68,1675.52
2026-01-04,S005,P002,PROMO00,76,1872.64
2026-01-04,S001,P003,PROMO00,103,2259.82
2026-01-04,S002,P003,PROMO00,89,1952.66
2026-01-04,S003,P003,PROMO00,50,1097.0
2026-01-04,S004,P003,PROMO00,46,1009.24
2026-01-04,S005,P003,PROMO00,53,1162.82
2026-01-04,S001,P004,PROMO00,179,4120.58
2026-01-04,S002,P004,PROMO00,126,2900.52
2026-01-04,S003,P004,PROMO00,72,1657.44
2026-01-04,S004,P004,PROMO00,74,1703.48
2026-01-04,S005,P004,PROMO00,60,1381.2
2026-01-04,S001,P005,PROMO00,168,4124.4
2026-01-04,S002,P005,PROMO00,141,3461.55
2026-01-04,S003,P005,PROMO00,77,1890.35
2026-01-04,S004,P005,PROMO00,69,1693.95
2026-01-04,S005,P005,PROMO00,66,1620.3
2026-01-04,S001,P006,PROMO00,260,3429.4
2026-01-04,S002,P006,PROMO00,182,2400.58
2026-01-04,S003,P006,PROMO00,108,1424.52
2026-01-04,S004,P006,PROMO00,119,1569.61
2026-01-04,S005,P006,PROMO00,101,1332.19
2026-01-04,S001,P007,PROMO00,139,3458.32
2026-01-04,S002,P007,PROMO00,157,3906.16
2026-01-04,S003,P007,PROMO00,92,2288.96
2026-01-04,S004,P007,PROMO00,88,2189.44
2026-01-04,S005,P007,PROMO00,62,1542.56
2026-01-04,S001,P008,PROMO00,116,1688.96
2026-01-04,S002,P008,PROMO00,117,1703.52
2026-01-04,S003,P008,PROMO00,65,946.4
2026-01-04,S004,P008,PROMO00,63,917.28
2026-01-04,S005,P008,PROMO00,53,771.68
2026-01-04,S001,P009,PROMO00,75,1893.75
2026-01-04,S002,P009,PROMO00,61,1540.25
2026-01-04,S003,P009,PROMO00,35,883.75
2026-01-04,S004,P009,PROMO00,39,984.75
2026-01-04,S005,P009,PROMO00,30,757.5
2026-01-04,S001,P010,PROMO00,80,2815.2
2026-01-04,S002,P010,PROMO00,80,2815.2
2026-01-04,S003,P010,PROMO00,34,1196.46
2026-01-04,S004,P010,PROMO00,38,1337.22
2026-01-04,S005,P010,PROMO00,43,1513.17
2026-01-04,S001,P011,PROMO00,42,2481.36
2026-01-04,S002,P011,PROMO00,52,3072.16
2026-01-04,S003,P011,PROMO00,31,1831.48
2026-01-04,S004,P011,PROMO00,28,1654.24
2026-01-04,S005,P011,PROMO00,26,1536.08
2026-01-04,S001,P012,PROMO00,28,1733.76
2026-01-04,S002,P012,PROMO00,23,1424.16
2026-01-04,S003,P012,PROMO00,12,743.04
2026-01-04,S004,P012,PROMO00,13,804.96
2026-01-04,S005,P012,PROMO00,12,743.04
2026-01-04,S001,P013,PROMO00,37,3337.4
2026-01-04,S002,P013,PROMO00,32,2886.4
2026-01-04,S003,P013,PROMO00,16,1443.2
2026-01-04,S004,P013,PROMO00,18,1623.6
2026-01-04,S005,P013,PROMO00,18,1623.6
2026-01-04,S001,P014,PROMO00,114,3446.22
2026-01-04,S002,P014,PROMO00,97,2932.31
2026-01-04,S003,P014,PROMO00,56,1692.88
2026-01-04,S004,P014,PROMO00,61,1844.03
2026-01-04,S005,P014,PROMO00,54,1632.42
2026-01-04,S001,P015,PROMO00,69,1435.2
2026-01-04,S002,P015,PROMO00,55,1144.0
2026-01-04,S003,P015,PROMO00,32,665.6
2026-01-04,S004,P015,PROMO00,35,728.0
2026-01-04,S005,P015,PROMO00,35,728.0
2026-01-05,S001,P001,PROMO00,89,1556.61
2026-01-05,S002,P001,PROMO00,95,1661.55
2026-01-05,S003,P001,PROMO00,44,769.56
2026-01-05,S004,P001,PROMO00,40,699.6
2026-01-05,S005,P001,PROMO00,40,699.6
2026-01-05,S001,P002,PROMO00,209,5149.76
2026-01-05,S002,P002,PROMO00,156,3843.84
2026-01-05,S003,P002,PROMO00,102,2513.28
2026-01-05,S004,P002,PROMO00,107,2636.48
2026-01-05,S005,P002,PROMO00,59,1453.76
2026-01-05,S001,P003,PROMO00,98,2150.12
2026-01-05,S002,P003,PROMO00,100,2194.0
2026-01-05,S003,P003,PROMO00,51,1118.94
2026-01-05,S004,P003,PROMO00,51,1118.94
2026-01-05,S005,P003,PROMO00,42,921.48
2026-01-05,S001,P004,PROMO00,169,3890.38
2026-01-05,S002,P004,PROMO00,142,3268.84
2026-01-05,S003,P004,PROMO00,80,1841.6
2026-01-05,S004,P004,PROMO00,75,1726.5
2026-01-05,S005,P004,PROMO00,79,1818.58
2026-01-05,S001,P005,PROMO00,112,2749.6
2026-01-05,S002,P005,PROMO00,90,2209.5
2026-01-05,S003,P005,PROMO00,56,1374.8
2026-01-05,S004,P005,PROMO00,45,1104.75
2026-01-05,S005,P005,PROMO00,52,1276.6
2026-01-05,S001,P006,PROMO00,154,2031.26
2026-01-05,S002,P006,PROMO00,131,1727.89
2026-01-05,S003,P006,PROMO00,86,1134.34
2026-01-05,S004,P006,PROMO00,70,923.3
2026-01-05,S005,P006,PROMO00,80,1055.2
2026-01-05,S001,P007,PROMO00,98,2438.24
2026-01-05,S002,P007,PROMO00,107,2662.16
2026-01-05,S003,P007,PROMO00,65,1617.2
2026-01-05,S004,P007,PROMO00,47,1169.36
2026-01-05,S005,P007,PROMO00,49,1219.12
2026-01-05,S001,P008,PROMO00,93,1354.08
2026-01-05,S002,P008,PROMO00,91,1324.96
2026-01-05,S003,P008,PROMO00,47,684.32
2026-01-05,S004,P008,PROMO00,53,771.68
2026-01-05,S005,P008,PROMO00,42,611.52
2026-01-05,S001,P009,PROMO00,52,1313.0
2026-01-05,S002,P009,PROMO00,58,1464.5
2026-01-05,S003,P009,PROMO00,34,858.5
2026-01-05,S004,P009,PROMO00,32,808.0
2026-01-05,S005,P009,PROMO00,26,656.5
2026-01-05,S001,P010,PROMO00,71,2498.49
2026-01-05,S002,P010,PROMO00,62,2181.78
2026-01-05,S003,P010,PROMO00,32,1126.08
2026-01-05,S004,P010,PROMO00,30,1055.7
2026-01-05,S005,P010,PROMO00,29,1020.51
2026-01-05,S001,P011,PROMO00,39,2304.12
2026-01-05,S002,P011,PROMO00,40,2363.2
2026-01-05,S003,P011,PROMO00,22,1299.76
2026-01-05,S004,P011,PROMO00,21,1240.68
2026-01-05,S005,P011,PROMO00,20,1181.6
2026-01-05,S001,P012,PROMO00,24,1486.08
2026-01-05,S002,P012,PROMO00,21,1300.32
2026-01-05,S003,P012,PROMO00,13,804.96
2026-01-05,S004,P012,PROMO00,13,804.96
2026-01-05,S005,P012,PROMO00,10,619.2
2026-01-05,S001,P013,PROMO00,31,2796.2
2026-01-05,S002,P013,PROMO00,30,2706.0
2026-01-05,S003,P013,PROMO00,15,1353.0
2026-01-05,S004,P013,PROMO00,14,1262.8
2026-01-05,S005,P013,PROMO00,15,1353.0
2026-01-05,S001,P014,PROMO00,93,2811.39
2026-01-05,S002,P014,PROMO00,93,2811.39
2026-01-05,S003,P014,PROMO00,41,1239.43
2026-01-05,S004,P014,PROMO00,41,1239.43
2026-01-05,S005,P014,PROMO00,40,1209.2
2026-01-05,S001,P015,PROMO00,57,1185.6
2026-01-05,S002,P015,PROMO00,56,1164.8
2026-01-05,S003,P015,PROMO00,29,603.2
2026-01-05,S004,P015,PROMO00,31,644.8
2026-01-05,S005,P015,PROMO00,29,603.2
2026-01-06,S001,P001,PROMO00,94,1644.06
2026-01-06,S002,P001,PROMO31,82,1295.06
2026-01-06,S003,P001,PROMO00,55,961.95
2026-01-06,S004,P001,PROMO31,46,726.5
2026-01-06,S005,P001,PROMO31,58,916.02
2026-01-06,S001,P002,PROMO31,175,3893.74
2026-01-06,S002,P002,PROMO00,179,4410.56
2026-01-06,S003,P002,PROMO00,96,2365.44
2026-01-06,S004,P002,PROMO31,113,2514.24
2026-01-06,S005,P002,PROMO31,114,2536.49
2026-01-06,S001,P003,PROMO00,120,2632.8
2026-01-06,S002,P003,PROMO31,103,2040.62
2026-01-06,S003,P003,PROMO31,72,1426.45
2026-01-06,S004,P003,PROMO00,56,1228.64
2026-01-06,S005,P003,PROMO31,59,1168.9
2026-01-06,S001,P004,PROMO31,223,4635.51
2026-01-06,S002,P004,PROMO00,181,4166.62
2026-01-06,S003,P004,PROMO00,82,1887.64
2026-01-06,S004,P004,PROMO00,102,2348.04
2026-01-06,S005,P004,PROMO31,86,1787.69
2026-01-06,S001,P005,PROMO00,104,2553.2
2026-01-06,S002,P005,PROMO00,111,2725.05
2026-01-06,S003,P005,PROMO00,68,1669.4
2026-01-06,S004,P005,PROMO00,50,1227.5
2026-01-06,S005,P005,PROMO31,53,1174.94
2026-01-06,S001,P006,PROMO31,213,2536.95
2026-01-06,S002,P006,PROMO31,216,2572.68
2026-01-06,S003,P006,PROMO00,91,1200.29
2026-01-06,S004,P006,PROMO00,76,1002.44
2026-01-06,S005,P006,PROMO00,92,1213.48
2026-01-06,S001,P007,PROMO00,134,3333.92
2026-01-06,S002,P007,PROMO00,132,3284.16
2026-01-06,S003,P007,PROMO31,67,1505.26
2026-01-06,S004,P007,PROMO31,57,1280.6
2026-01-06,S005,P007,PROMO31,63,1415.4
2026-01-06,S001,P008,PROMO31,97,1275.32
2026-01-06,S002,P008,PROMO00,75,1092.0
2026-01-06,S003,P008,PROMO31,51,670.53
2026-01-06,S004,P008,PROMO31,57,749.42
2026-01-06,S005,P008,PROMO00,45,655.2
2026-01-06,S001,P009,PROMO31,68,1550.45
2026-01-06,S002,P009,PROMO00,62,1565.5
2026-01-06,S003,P009,PROMO31,43,980.43
2026-01-06,S004,P009,PROMO00,32,808.0
2026-01-06,S005,P009,PROMO31,34,775.23
2026-01-06,S001,P010,PROMO31,93,2955.22
2026-01-06,S002,P010,PROMO00,65,2287.35
2026-01-06,S003,P010,PROMO31,44,1398.17
2026-01-06,S004,P010,PROMO00,37,1302.03
2026-01-06,S005,P010,PROMO00,28,985.32
2026-01-06,S001,P011,PROMO31,56,2987.56
2026-01-06,S002,P011,PROMO31,56,2987.56
2026-01-06,S003,P011,PROMO00,28,1654.24
2026-01-06,S004,P011,PROMO00,25,1477.0
2026-01-06,S005,P011,PROMO00,19,1122.52
2026-01-06,S001,P012,PROMO00,26,1609.92
2026-01-06,S002,P012,PROMO31,25,1397.84
2026-01-06,S003,P012,PROMO00,15,928.8
2026-01-06,S004,P012,PROMO00,14,866.88
2026-01-06,S005,P012,PROMO00,10,619.2
2026-01-06,S001,P013,PROMO31,43,3502.38
2026-01-06,S002,P013,PROMO31,41,3339.47
2026-01-06,S003,P013,PROMO31,19,1547.56
2026-01-06,S004,P013,PROMO00,19,1713.8
2026-01-06,S005,P013,PROMO00,12,1082.4
2026-01-06,S001,P014,PROMO31,95,2593.28
2026-01-06,S002,P014,PROMO00,80,2418.4
2026-01-06,S003,P014,PROMO00,50,1511.5
2026-01-06,S004,P014,PROMO31,59,1610.56
2026-01-06,S005,P014,PROMO00,35,1058.05
2026-01-06,S001,P015,PROMO00,74,1539.2
2026-01-06,S002,P015,PROMO31,74,1389.9
2026-01-06,S003,P015,PROMO00,31,644.8
2026-01-06,S004,P015,PROMO00,40,832.0
2026-01-06,S005,P015,PROMO00,35,728.0
2026-01-07,S001,P001,PROMO00,90,1574.1
2026-01-07,S002,P001,PROMO00,86,1504.14
2026-01-07,S003,P001,PROMO00,49,857.01
2026-01-07,S004,P001,PROMO00,38,664.62
2026-01-07,S005,P001,PROMO00,42,734.58
2026-01-07,S001,P002,PROMO00,193,4755.52
2026-01-07,S002,P002,PROMO00,200,4928.0
2026-01-07,S003,P002,PROMO31,92,2046.99
2026-01-07,S004,P002,PROMO00,90,2217.6
2026-01-07,S005,P002,PROMO00,89,2192.96
2026-01-07,S001,P003,PROMO31,116,2298.17
2026-01-07,S002,P003,PROMO31,118,2337.79
2026-01-07,S003,P003,PROMO00,60,1316.4
2026-01-07,S004,P003,PROMO31,55,1089.65
2026-01-07,S005,P003,PROMO31,68,1347.2
2026-01-07,S001,P004,PROMO31,236,4905.75
2026-01-07,S002,P004,PROMO00,190,4373.8
2026-01-07,S003,P004,PROMO31,85,1766.9
2026-01-07,S004,P004,PROMO31,86,1787.69
2026-01-07,S005,P004,PROMO00,76,1749.52
2026-01-07,S001,P005,PROMO00,85,2086.75
2026-01-07,S002,P005,PROMO00,101,2479.55
2026-01-07,S003,P005,PROMO00,48,1178.4
2026-01-07,S004,P005,PROMO31,61,1352.29
2026-01-07,S005,P005,PROMO00,54,1325.7
2026-01-07,S001,P006,PROMO31,180,2143.9
2026-01-07,S002,P006,PROMO00,165,2176.35
2026-01-07,S003,P006,PROMO00,78,1028.82
2026-01-07,S004,P006,PROMO00,83,1094.77
2026-01-07,S005,P006,PROMO00,80,1055.2
2026-01-07,S001,P007,PROMO31,140,3145.33
2026-01-07,S002,P007,PROMO00,105,2612.4
2026-01-07,S003,P007,PROMO31,74,1662.53
2026-01-07,S004,P007,PROMO31,61,1370.47
2026-01-07,S005,P007,PROMO31,72,1617.6
2026-01-07,S001,P008,PROMO31,101,1327.92
2026-01-07,S002,P008,PROMO00,79,1150.24
2026-01-07,S003,P008,PROMO00,49,713.44
2026-01-07,S004,P008,PROMO31,54,709.97
2026-01-07,S005,P008,PROMO31,56,736.27
2026-01-07,S001,P009,PROMO00,65,1641.25
2026-01-07,S002,P009,PROMO31,70,1596.05
2026-01-07,S003,P009,PROMO00,37,934.25
2026-01-07,S004,P009,PROMO00,30,757.5
2026-01-07,S005,P009,PROMO00,30,757.5
2026-01-07,S001,P010,PROMO00,73,2568.87
2026-01-07,S002,P010,PROMO00,57,2005.83
2026-01-07,S003,P010,PROMO00,38,1337.22
2026-01-07,S004,P010,PROMO31,41,1302.84
2026-01-07,S005,P010,PROMO00,36,1266.84
2026-01-07,S001,P011,PROMO00,40,2363.2
2026-01-07,S002,P011,PROMO31,55,2934.21
2026-01-07,S003,P011,PROMO00,19,1122.52
2026-01-07,S004,P011,PROMO00,25,1477.0
2026-01-07,S005,P011,PROMO00,22,1299.76
2026-01-07,S001,P012,PROMO00,19,1176.48
2026-01-07,S002,P012,PROMO00,20,1238.4
2026-01-07,S003,P012,PROMO00,10,619.2
2026-01-07,S004,P012,PROMO31,14,782.79
2026-01-07,S005,P012,PROMO31,13,726.88
2026-01-07,S001,P013,PROMO00,31,2796.2
2026-01-07,S002,P013,PROMO31,42,3420.93
2026-01-07,S003,P013,PROMO00,20,1804.0
2026-01-07,S004,P013,PROMO00,13,1172.6
2026-01-07,S005,P013,PROMO00,13,1172.6
2026-01-07,S001,P014,PROMO31,126,3439.51
2026-01-07,S002,P014,PROMO00,72,2176.56
2026-01-07,S003,P014,PROMO31,53,1446.78
2026-01-07,S004,P014,PROMO31,59,1610.56
2026-01-07,S005,P014,PROMO00,43,1299.89
2026-01-07,S001,P015,PROMO00,60,1248.0
2026-01-07,S002,P015,PROMO00,62,1289.6
2026-01-07,S003,P015,PROMO31,39,732.51
2026-01-07,S004,P015,PROMO31,36,676.17
2026-01-07,S005,P015,PROMO00,22,457.6
2026-01-08,S001,P001,PROMO00,110,1923.9
2026-01-08,S002,P001,PROMO00,103,1801.47
2026-01-08,S003,P001,PROMO00,46,804.54
2026-01-08,S004,P001,PROMO00,52,909.48
2026-01-08,S005,P001,PROMO00,43,752.07
2026-01-08,S001,P002,PROMO00,154,3794.56
2026-01-08,S002,P002,PROMO00,197,4854.08
2026-01-08,S003,P002,PROMO00,100,2464.0
2026-01-08,S004,P002,PROMO31,117,2603.24
2026-01-08,S005,P002,PROMO00,80,1971.2
2026-01-08,S001,P003,PROMO00,116,2545.04
2026-01-08,S002,P003,PROMO00,110,2413.4
2026-01-08,S003,P003,PROMO31,84,1664.19
2026-01-08,S004,P003,PROMO00,56,1228.64
2026-01-08,S005,P003,PROMO00,48,1053.12
2026-01-08,S001,P004,PROMO31,208,4323.71
2026-01-08,S002,P004,PROMO31,187,3887.18
2026-01-08,S003,P004,PROMO00,96,2209.92
2026-01-08,S004,P004,PROMO00,98,2255.96
2026-01-08,S005,P004,PROMO00,103,2371.06
2026-01-08,S001,P005,PROMO00,114,2798.7
2026-01-08,S002,P005,PROMO00,95,2332.25
2026-01-08,S003,P005,PROMO31,70,1551.81
2026-01-08,S004,P005,PROMO31,64,1418.79
2026-01-08,S005,P005,PROMO00,47,1153.85
2026-01-08,S001,P006,PROMO31,223,2656.06
2026-01-08,S002,P006,PROMO00,142,1872.98
2026-01-08,S003,P006,PROMO31,105,1250.61
2026-01-08,S004,P006,PROMO31,109,1298.25
2026-01-08,S005,P006,PROMO00,70,923.3
2026-01-08,S001,P007,PROMO00,142,3532.96
2026-01-08,S002,P007,PROMO31,140,3145.33
2026-01-08,S003,P007,PROMO31,75,1685.0
2026-01-08,S004,P007,PROMO00,55,1368.4
2026-01-08,S005,P007,PROMO00,47,1169.36
2026-01-08,S001,P008,PROMO31,135,1774.94
2026-01-08,S002,P008,PROMO00,107,1557.92
2026-01-08,S003,P008,PROMO31,58,762.57
2026-01-08,S004,P008,PROMO31,62,815.16
2026-01-08,S005,P008,PROMO00,44,640.64
2026-01-08,S001,P009,PROMO31,85,1938.06
2026-01-08,S002,P009,PROMO31,84,1915.26
2026-01-08,S003,P009,PROMO31,39,889.23
2026-01-08,S004,P009,PROMO00,41,1035.25
2026-01-08,S005,P009,PROMO00,32,808.0
2026-01-08,S001,P010,PROMO00,72,2533.68
2026-01-08,S002,P010,PROMO00,56,1970.64
2026-01-08,S003,P010,PROMO00,36,1266.84
2026-01-08,S004,P010,PROMO00,43,1513.17
2026-01-08,S005,P010,PROMO00,31,1090.89
2026-01-08,S001,P011,PROMO00,43,2540.44
2026-01-08,S002,P011,PROMO00,46,2717.68
2026-01-08,S003,P011,PROMO00,26,1536.08
2026-01-08,S004,P011,PROMO00,23,1358.84
2026-01-08,S005,P011,PROMO00,20,1181.6
2026-01-08,S001,P012,PROMO31,32,1789.24
2026-01-08,S002,P012,PROMO31,31,1733.33
2026-01-08,S003,P012,PROMO00,15,928.8
2026-01-08,S004,P012,PROMO00,15,928.8
2026-01-08,S005,P012,PROMO31,13,726.88
2026-01-08,S001,P013,PROMO31,44,3583.83
2026-01-08,S002,P013,PROMO00,30,2706.0
2026-01-08,S003,P013,PROMO31,21,1710.46
2026-01-08,S004,P013,PROMO00,18,1623.6
2026-01-08,S005,P013,PROMO00,15,1353.0
2026-01-08,S001,P014,PROMO31,102,2784.36
2026-01-08,S002,P014,PROMO00,89,2690.47
2026-01-08,S003,P014,PROMO31,62,1692.46
2026-01-08,S004,P014,PROMO00,50,1511.5
2026-01-08,S005,P014,PROMO00,52,1571.96
2026-01-08,S001,P015,PROMO00,68,1414.4
2026-01-08,S002,P015,PROMO00,61,1268.8
2026-01-08,S003,P015,PROMO31,54,1014.25
2026-01-08,S004,P015,PROMO00,39,811.2
2026-01-08,S005,P015,PROMO00,30,624.0
2026-01-09,S001,P001,PROMO00,66,1154.34
2026-01-09,S002,P001,PROMO00,76,1329.24
2026-01-09,S003,P001,PROMO00,49,857.01
2026-01-09,S004,P001,PROMO00,43,752.07
2026-01-09,S005,P001,PROMO00,44,769.56
2026-01-09,S001,P002,PROMO00,144,3548.16
2026-01-09,S002,P002,PROMO00,142,3498.88
2026-01-09,S003,P002,PROMO31,118,2625.49
2026-01-09,S004,P002,PROMO00,78,1921.92
2026-01-09,S005,P002,PROMO00,66,1626.24
2026-01-09,S001,P003,PROMO31,105,2080.24
2026-01-09,S002,P003,PROMO00,99,2172.06
2026-01-09,S003,P003,PROMO31,59,1168.9
2026-01-09,S004,P003,PROMO00,54,1184.76
2026-01-09,S005,P003,PROMO00,38,833.72
2026-01-09,S001,P004,PROMO31,161,3346.72
2026-01-09,S002,P004,PROMO00,172,3959.44
2026-01-09,S003,P004,PROMO00,74,1703.48
2026-01-09,S004,P004,PROMO00,73,1680.46
2026-01-09,S005,P004,PROMO00,76,1749.52
2026-01-09,S001,P005,PROMO31,126,2793.25
2026-01-09,S002,P005,PROMO00,109,2675.95
2026-01-09,S003,P005,PROMO00,50,1227.5
2026-01-09,S004,P005,PROMO00,49,1202.95
2026-01-09,S005,P005,PROMO31,54,1197.11
2026-01-09,S001,P006,PROMO00,133,1754.27
2026-01-09,S002,P006,PROMO00,158,2084.02
2026-01-09,S003,P006,PROMO31,113,1345.89
2026-01-09,S004,P006,PROMO31,81,964.76
2026-01-09,S005,P006,PROMO31,88,1048.13
2026-01-09,S001,P007,PROMO00,121,3010.48
2026-01-09,S002,P007,PROMO31,119,2673.53
2026-01-09,S003,P007,PROMO00,55,1368.4
2026-01-09,S004,P007,PROMO00,46,1144.48
2026-01-09,S005,P007,PROMO31,55,1235.67
2026-01-09,S001,P008,PROMO00,91,1324.96
2026-01-09,S002,P008,PROMO00,76,1106.56
2026-01-09,S003,P008,PROMO31,46,604.79
2026-01-09,S004,P008,PROMO00,46,669.76
2026-01-09,S005,P008,PROMO00,40,582.4
2026-01-09,S001,P009,PROMO31,79,1801.26
2026-01-09,S002,P009,PROMO31,64,1459.25
2026-01-09,S003,P009,PROMO31,38,866.43
2026-01-09,S004,P009,PROMO00,26,656.5
2026-01-09,S005,P009,PROMO31,43,980.43
2026-01-09,S001,P010,PROMO00,64,2252.16
2026-01-09,S002,P010,PROMO31,59,1874.82
2026-01-09,S003,P010,PROMO00,34,1196.46
2026-01-09,S004,P010,PROMO00,32,1126.08
2026-01-09,S005,P010,PROMO00,31,1090.89
2026-01-09,S001,P011,PROMO00,37,2185.96
2026-01-09,S002,P011,PROMO31,44,2347.37
2026-01-09,S003,P011,PROMO00,23,1358.84
2026-01-09,S004,P011,PROMO31,24,1280.38
2026-01-09,S005,P011,PROMO31,25,1333.73
2026-01-09,S001,P012,PROMO31,28,1565.59
2026-01-09,S002,P012,PROMO00,21,1300.32
2026-01-09,S003,P012,PROMO31,11,615.05
2026-01-09,S004,P012,PROMO00,10,619.2
2026-01-09,S005,P012,PROMO31,14,782.79
2026-01-09,S001,P013,PROMO31,39,3176.57
2026-01-09,S002,P013,PROMO00,24,2164.8
2026-01-09,S003,P013,PROMO00,15,1353.0
2026-01-09,S004,P013,PROMO00,16,1443.2
2026-01-09,S005,P013,PROMO00,13,1172.6
2026-01-09,S001,P014,PROMO31,87,2374.9
2026-01-09,S002,P014,PROMO00,85,2569.55
2026-01-09,S003,P014,PROMO00,40,1209.2
2026-01-09,S004,P014,PROMO31,46,1255.69
2026-01-09,S005,P014,PROMO00,44,1330.12
2026-01-09,S001,P015,PROMO00,50,1040.0
2026-01-09,S002,P015,PROMO31,60,1126.94
2026-01-09,S003,P015,PROMO00,25,520.0
2026-01-09,S004,P015,PROMO00,35,728.0
2026-01-09,S005,P015,PROMO00,36,748.8
2026-01-10,S001,P001,PROMO31,109,1721.49
2026-01-10,S002,P001,PROMO00,79,1381.71
2026-01-10,S003,P001,PROMO00,33,577.17
2026-01-10,S004,P001,PROMO00,40,699.6
2026-01-10,S005,P001,PROMO00,40,699.6
2026-01-10,S001,P002,PROMO00,160,3942.4
2026-01-10,S002,P002,PROMO31,192,4271.98
2026-01-10,S003,P002,PROMO00,95,2340.8
2026-01-10,S004,P002,PROMO00,84,2069.76
2026-01-10,S005,P002,PROMO31,86,1913.49
2026-01-10,S001,P003,PROMO31,112,2218.92
2026-01-10,S002,P003,PROMO00,87,1908.78
2026-01-10,S003,P003,PROMO00,52,1140.88
2026-01-10,S004,P003,PROMO31,81,1604.76
2026-01-10,S005,P003,PROMO00,46,1009.24
2026-01-10,S001,P004,PROMO31,169,3513.01
2026-01-10,S002,P004,PROMO31,180,3741.67
2026-01-10,S003,P004,PROMO00,73,1680.46
2026-01-10,S004,P004,PROMO31,100,2078.71
2026-01-10,S005,P004,PROMO00,82,1887.64
2026-01-10,S001,P005,PROMO00,150,3682.5
2026-01-10,S002,P005,PROMO00,184,4517.2
2026-01-10,S003,P005,PROMO31,117,2593.73
2026-01-10,S004,P005,PROMO00,92,2258.6
2026-01-10,S005,P005,PROMO00,72,1767.6
2026-01-10,S001,P006,PROMO00,205,2703.95
2026-01-10,S002,P006,PROMO31,282,3358.78
2026-01-10,S003,P006,PROMO31,156,1858.05
2026-01-10,S004,P006,PROMO00,128,1688.32
2026-01-10,S005,P006,PROMO00,120,1582.8
2026-01-10,S001,P007,PROMO31,179,4021.53
2026-01-10,S002,P007,PROMO00,148,3682.24
2026-01-10,S003,P007,PROMO31,93,2089.4
2026-01-10,S004,P007,PROMO00,67,1666.96
